Year,Country1,Country2,Whole_count,Fractional_count
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,CAN,1,0.027777778
1991,CAN,CAN,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,CAN,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,0.027777778
1991,CAN,USA,1,1
1991,GBR,USA,1,0.333333333
1991,GBR,USA,1,0.333333333
1991,GBR,USA,1,0.333333333
1991,GBR,USA,1,0.333333333
1991,GBR,USA,1,0.333333333
1991,GBR,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,CAN,1,0.333333333
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,POL,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,GBR,GBR,1,0.066666667
1991,CAN,NLD,1,0.1
1991,CAN,ISR,1,0.1
1991,CAN,NLD,1,0.1
1991,CAN,NLD,1,0.1
1991,CAN,CAN,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,GBR,1,1
1991,GBR,GBR,1,0.333333333
1991,AUS,GBR,1,0.333333333
1991,AUS,GBR,1,0.333333333
1991,DEU,GBR,1,0.333333333
1991,GBR,GBR,1,0.333333333
1991,DEU,GBR,1,0.333333333
1991,FRA,GBR,1,0.047619048
1991,FRA,GBR,1,0.047619048
1991,FRA,GBR,1,0.047619048
1991,FRA,GBR,1,0.047619048
1991,FRA,GBR,1,0.047619048
1991,FRA,GBR,1,0.047619048
1991,GBR,HUN,1,1
1991,CAN,USA,1,1
1991,GBR,GBR,1,0.333333333
1991,GBR,SWE,1,0.333333333
1991,GBR,SWE,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,USA,1,0.333333333
1991,CAN,CAN,1,0.333333333
1991,CAN,NLD,1,1
1991,AUS,DEU,1,0.333333333
1991,AUS,DEU,1,0.333333333
1991,CAN,USA,1,1
1991,CAN,USA,1,1
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,JPN,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,GBR,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
1991,GBR,USA,1,0.000816327
